"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Avatar Aang // Aang, Master of Elements","tla","Near Mint","English","","","2026-01-03 15:47:27.617000","207","False","False",""
"1","1","Avatar Destiny","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","165","False","False","1.57"
"1","1","Avatar Destiny","tla","Near Mint","English","foil","","2026-01-02 19:17:04.463000","165","False","False","2.09"
"5","5","Avatar Enthusiasts","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","11","False","False","0.37"
"1","1","Avatar Kyoshi, Earthbender","tle","Near Mint","English","","","2026-03-07 21:11:08.400000","130","False","True",""
"1","1","Avatar Roku, Firebender","tle","Near Mint","English","","","2026-04-14 18:13:59.323000","112","False","False",""
"2","2","Avatar's Wrath","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","12","False","False","28.16"
"1","1","Avenger of Zendikar","tdc","Near Mint","English","","","2025-12-25 18:47:54.260000","247","False","False",""
"1","1","Avenger of Zendikar","tdc","Near Mint","English","","","2025-04-08 16:08:38.530000","247","False","False",""
"1","1","Awaken the Woods","bro","Near Mint","English","","","2025-08-23 13:49:47.327000","344","False","False",""
"2","2","Azami, Lady of Scrolls","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","74","False","False","2.84"
"1","1","Azorius Chancery","m3c","Near Mint","English","","","2025-12-25 18:47:18.820000","319","False","False",""
"1","1","Azorius Chancery","m3c","Near Mint","English","","","2025-04-08 16:12:26.480000","319","False","False",""
"1","1","Azorius Signet","tdc","Near Mint","English","","","2025-04-08 16:09:19.083000","312","False","False",""
"1","1","Azorius Signet","tdc","Near Mint","English","","","2025-12-25 18:47:35.310000","312","False","False",""
"1","1","Azorius Signet","gk2","Near Mint","English","","","2025-08-23 13:50:26.263000","24","False","False",""
"3","3","Azula Always Lies","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","84","False","False","0.60"
"1","1","Azula, Cunning Usurper","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","208","False","False","1.94"
"1","1","Azula, On the Hunt","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","85","False","False","0.60"
"1","1","Azusa, Lost but Seeking","cmm","Near Mint","English","","","2026-02-15 09:03:10.357000","274","False","True",""
"1","1","Azusa, Lost but Seeking","cmm","Near Mint","English","foil","","2025-08-23 13:49:47.327000","679","False","False",""
"1","1","Ba Sing Se","tla","Near Mint","English","","","2026-03-07 21:30:29.370000","266","False","False","17.78"
"1","1","Ba Sing Se","tla","Near Mint","English","","","2026-03-07 21:30:33.903000","266","False","True","17.78"
"1","1","Baba Lysaga, Night Witch","clb","Near Mint","English","","","2026-02-15 09:12:58.907000","414","False","True",""
"3","3","Badgermole","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","166","False","False","0.60"
"1","1","Badgermole Cub","tla","Near Mint","English","","","2026-03-07 21:12:07.897000","167","False","False","340.82"
"1","1","Badgermole Cub","tla","Near Mint","English","foil","","2026-03-07 21:12:17.663000","326","False","True","340.82"
"1","1","Badlands","3ed","Near Mint","English","","","2025-08-23 13:49:11.057000","282","False","False",""
"1","1","Bag End Porter","ltr","Near Mint","English","","","2026-02-12 18:59:45.910000","153","False","False","0.15"
"1","1","Baird, Steward of Argive","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","15","False","False","1.35"
"1","1","Baird, Steward of Argive","blc","Near Mint","English","","","2025-12-25 18:44:26.810000","135","False","False",""
"3","3","Balamb T-Rexaur","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","173","False","False","0.55"
"2","2","Balamb T-Rexaur","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","173","False","False","0.52"
"1","1","Balan, Wandering Knight","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","16","False","False","3.66"
"2","2","Baleful Strix","fic","Near Mint","English","","","2026-04-14 17:21:13.500000","318","False","True",""
"1","1","Balthier and Fran","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","213","False","False","1.42"
"1","1","Balthier and Fran","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","213","False","False","1.42"
"1","1","Bane of Bala Ged","cmm","Near Mint","English","","","2025-08-23 13:48:13.713000","802","False","False",""
"1","1","Barad-dûr","pltr","Near Mint","English","foil","","2025-08-23 13:49:11.057000","253s","False","False",""
"1","1","Baral and Kari Zev","tdc","Near Mint","English","","","2025-12-25 18:47:35.310000","282","False","False",""
"1","1","Baral and Kari Zev","tdc","Near Mint","English","","","2025-04-08 16:09:19.083000","282","False","False",""
"1","1","Baral's Expertise","tdc","Near Mint","English","","","2025-04-08 16:09:19.083000","146","False","False",""
"1","1","Baral's Expertise","tdc","Near Mint","English","","","2025-12-25 18:47:35.310000","146","False","False",""
"1","1","Barbarian Ring","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","299","False","False","2.02"
"2","2","Bard's Bow","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","174","False","False","0.37"
"3","3","Bard's Bow","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","174","False","False","0.30"
"2","2","Baron, Airship Kingdom","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","273","False","False","0.82"
"3","3","Baron, Airship Kingdom","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","273","False","False","0.72"
"3","3","Barrels of Blasting Jelly","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","254","False","False","0.52"
"1","1","Barret Wallace","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","129","False","False","0.37"
"1","1","Barret Wallace","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","129","False","False","0.37"
"1","1","Basalt Monolith","ltc","Near Mint","English","","","2025-08-23 13:49:11.057000","274","False","False",""
"1","1","Basalt Monolith","2xm","Near Mint","English","","","2025-08-23 13:48:13.713000","232","False","False",""
"1","1","Basim Ibn Ishaq","acr","Near Mint","English","","","2026-03-08 12:48:53.113000","49","False","False",""
"2","2","Basking Broodscale","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","145","False","False","1.27"
"1","1","Battle Mastery","lrw","Near Mint","English","foil","","2025-08-23 13:51:16.910000","5","False","False",""
"1","1","Battle Menu","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","9","False","False","1.27"
"1","1","Battle Menu","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","9","False","False","1.27"
"1","1","Battle Screech","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","17","False","False","0.90"
"1","1","Battlefield Forge","tdc","Near Mint","English","","","2025-04-08 16:09:19.083000","340","False","False",""
"1","1","Battlefield Forge","m3c","Near Mint","English","","","2025-12-25 18:47:18.820000","321","False","False",""
"1","1","Battlefield Forge","tdc","Near Mint","English","","","2025-12-25 18:47:35.310000","340","False","False",""
"1","1","Battlefield Forge","tdc","Near Mint","English","","","2026-03-06 07:11:18.927000","340","False","True",""
"1","1","Battlefield Forge","m3c","Near Mint","English","","","2025-04-08 16:12:26.480000","321","False","False",""
"1","1","Bayou","3ed","Near Mint","English","","","2026-04-24 19:17:35.287000","283","False","False",""
"1","1","Beamsaw Prospector","eoe","Near Mint","English","","","2026-02-12 18:59:45.910000","89","False","False","0.52"
"1","1","Beanstalk Giant // Fertile Footsteps","cmm","Near Mint","English","","","2026-03-01 15:11:23.657000","275","False","False","0.75"
"4","4","Beast Within","tdc","Near Mint","English","","","2026-03-07 21:19:12.717000","249","False","True",""
"1","1","Beast Within","blc","Near Mint","English","","","2025-12-25 18:44:52.140000","206","False","False",""
"1","1","Beast Within","c20","Near Mint","English","","","2026-04-24 19:18:57.867000","168","False","False",""
"5","5","Beetle-Headed Merchants","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","86","False","False","0.30"
"1","1","Beifong's Bounty Hunters","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","209","False","False","2.02"
"1","1","Bello, Bard of the Brambles","blc","Near Mint","English","foil","","2025-12-25 18:44:52.140000","1","False","False",""
"2","2","Bender's Waterskin","tla","Near Mint","English","","","2026-03-07 12:55:07.983000","255","False","False","2.46"
"1","1","Bender's Waterskin","tla","Near Mint","English","","","2026-03-07 12:55:12.620000","255","False","True","2.46"
"1","1","Benevolent Blessing","cmr","Near Mint","English","","","2025-08-23 13:51:16.910000","13","False","False",""
"1","1","Benevolent Bodyguard","ema","Near Mint","English","","","2025-08-23 13:51:16.910000","4","False","False",""
"1","1","Beregond of the Guard","ltc","Near Mint","English","","","2026-03-06 07:24:51.973000","9","False","True",""
"1","1","Berserkers' Onslaught","blc","Near Mint","English","","","2025-12-25 18:44:52.140000","192","False","False",""
"1","1","Bespoke Battlewagon","drc","Near Mint","English","","","2026-04-02 19:47:27.573000","71","False","False","0.37"
"1","1","Bespoke Battlewagon","mh3","Near Mint","English","","","2025-12-25 18:47:18.820000","52","False","False",""
"1","1","Bespoke Battlewagon","mh3","Near Mint","English","","","2025-04-08 16:12:26.480000","52","False","False",""
"1","1","Bident of Thassa","m3c","Near Mint","English","","","2025-04-08 16:12:26.480000","177","False","False",""
"1","1","Bident of Thassa","m3c","Near Mint","English","","","2025-12-25 18:47:18.820000","177","False","False",""
"1","1","Big Score","snc","Near Mint","English","","","2025-08-23 13:48:33.477000","102","False","False",""
"1","1","Big Score","blc","Near Mint","English","","","2025-12-25 18:44:52.140000","193","False","False",""
"1","1","Big Score","tdc","Near Mint","English","","","2025-04-08 16:09:19.083000","206","False","False",""
"1","1","Big Score","tdc","Near Mint","English","","","2025-12-25 18:47:35.310000","206","False","False",""
"1","1","Bill the Pony","ltr","Near Mint","English","","","2026-03-05 19:30:33.273000","3","False","False","0.75"
"2","2","Binding Mummy","drc","Near Mint","English","","","2025-12-25 18:47:26.150000","63","False","False",""
"1","1","Binding Mummy","drc","Near Mint","English","","","2025-04-08 17:35:21.267000","63","False","False",""
"1","1","Biomass Mutation","pip","Near Mint","English","","","2025-04-08 16:10:20.207000","212","False","False",""
"1","1","Biomass Mutation","pip","Near Mint","English","","","2025-12-25 18:47:44.880000","212","False","False",""
"1","1","Biotech Specialist","eoe","Near Mint","English","foil","","2025-08-23 13:49:47.327000","347","False","False",""
"1","1","Biotransference","40k","Near Mint","English","","","2026-02-15 09:05:13.217000","30","False","True",""
"1","1","Bird","tfin","Near Mint","English","","","2026-02-12 19:00:18.123000","17","False","False","0.82"
"3","3","Birds of Paradise","fic","Near Mint","English","foil","","2026-02-12 19:00:18.123000","483","False","False","46.91"
"1","1","Birds of Paradise","rvr","Near Mint","English","","","2025-08-23 13:49:47.327000","432","False","False",""
"2","2","Birds of Paradise","fic","Near Mint","English","foil","","2026-01-03 19:33:47.777000","483","False","False","46.91"
"1","1","Birgi, God of Storytelling // Harnfel, Horn of Bounty","khm","Near Mint","English","foil","","2026-01-20 19:49:36.753000","123","False","True",""
"1","1","Birthing Pod","nph","Near Mint","English","","","2026-04-24 19:18:57.867000","104","False","False",""
"1","1","Birthing Ritual","mh3","Near Mint","English","","","2026-04-02 19:47:27.573000","146","False","False","59.41"
"1","1","Bitter Reunion","plst","Near Mint","English","","","2026-03-06 07:15:03.240000","BRO-127","False","True",""
"1","1","Bitter Triumph","lci","Near Mint","English","","","2026-02-15 09:15:13.370000","91","False","True",""
"1","1","Bitter Work","tla","Near Mint","English","foil","","2026-01-02 19:17:04.463000","210","False","False","2.17"
"1","1","Bitter Work","tla","Near Mint","English","","","2026-01-02 19:17:04.463000","210","False","False","1.20"
"1","1","Bitterblossom","spg","Near Mint","English","","","2026-04-14 18:13:59.323000","133","False","False",""
"4","4","Black Mage's Rod","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","90","False","False","2.02"
"3","3","Black Mage's Rod","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","90","False","False","2.17"
"1","1","Black Market Connections","clb","Near Mint","English","","","2026-04-17 19:40:46.677000","620","False","False",""
"4","4","Black Market Connections","clb","Near Mint","English","","","2026-04-14 17:28:18.757000","669","False","True",""
"1","1","Black Waltz No. 3","fin","Near Mint","English","","","2025-12-26 20:37:16.490000","214","False","False",""
"1","1","Black Waltz No. 3","fin","Near Mint","English","","","2026-01-03 19:33:47.777000","214","False","False","1.27"
"1","1","Black Waltz No. 3","fin","Near Mint","English","","","2026-02-12 19:00:18.123000","214","False","False","1.27"
"1","1","Blackblade Reforged","dmc","Near Mint","English","","","2026-03-05 19:30:33.273000","178","False","False","7.32"
"1","1","Blacksmith's Skill","mh2","Near Mint","English","foil","","2025-08-23 13:51:16.910000","381","False","False",""
"1","1","Blade Splicer","blc","Near Mint","English","","","2026-03-18 19:23:36.000000","136","False","False","2.39"
"1","1","Bladestitched Skaab","inr","Near Mint","English","","","2026-03-18 19:23:36.000000","231","False","False","0.75"
"1","1","Blasphemous Act","blc","Near Mint","English","","","2025-12-25 18:44:52.140000","114","False","False",""
"1","1","Blasphemous Act","2xm","Near Mint","English","","","2026-04-17 19:40:46.677000","117","False","False",""
"1","1","Blasphemous Act","ltc","Near Mint","English","","","2025-08-23 13:49:11.057000","211","False","False",""
"1","1","Blasphemous Act","tle","Near Mint","English","","","2026-01-20 19:21:15.253000","26","False","True",""
"1","1","Blasphemous Act","tmc","Near Mint","English","","","2026-04-24 19:16:57.227000","47","False","False",""
"1","1","Blasphemous Edict","fdn","Near Mint","English","","","2026-04-24 19:17:35.287000","57","False","False",""
"1","1","Blast Zone","war","Near Mint","English","","","2025-08-23 13:48:13.713000","244","False","False",""
"1","1","Blasted Landscape","cm2","Near Mint","English","","","2025-08-23 13:48:13.713000","238","False","False",""
